Filename;Annotation tag;Upper left corner X;Upper left corner Y;Lower right corner X;Lower right corner Y;Origin file;Origin frame number;Origin track;Origin track frame number
dayTraining/dayClip6--00009.jpg;stop;472;332;484;350;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;9;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;9
dayTraining/dayClip6--00009.jpg;stop;780;340;792;358;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;9;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;9
dayTraining/dayClip6--00009.jpg;stopLeft;574;412;586;430;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;9;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;9
dayTraining/dayClip6--00010.jpg;stop;468;330;480;352;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;10;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;10
dayTraining/dayClip6--00010.jpg;stopLeft;570;412;582;430;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;10;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;10
dayTraining/dayClip6--00011.jpg;stop;464;330;476;348;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;11;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;11
dayTraining/dayClip6--00012.jpg;stop;458;328;470;346;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;12;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;12
dayTraining/dayClip6--00012.jpg;stop;772;331;790;362;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;12;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;12
dayTraining/dayClip6--00012.jpg;stopLeft;564;410;576;428;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;12;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;12
dayTraining/dayClip6--00013.jpg;stop;454;324;466;342;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;13;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;13
dayTraining/dayClip6--00013.jpg;stop;774;332;786;350;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;13;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;13
dayTraining/dayClip6--00013.jpg;stopLeft;560;406;572;424;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;13;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;13
dayTraining/dayClip6--00014.jpg;stop;448;322;460;344;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;14;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;14
dayTraining/dayClip6--00014.jpg;stop;770;332;782;350;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;14;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;14
dayTraining/dayClip6--00014.jpg;stopLeft;556;405;568;427;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;14;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;14
dayTraining/dayClip6--00016.jpg;stop;434;321;452;348;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;16;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;16
dayTraining/dayClip6--00016.jpg;stop;766;332;778;350;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;16;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;16
dayTraining/dayClip6--00016.jpg;stopLeft;546;410;561;428;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;16;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;16
dayTraining/dayClip6--00017.jpg;stop;432;324;444;342;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;17;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;17
dayTraining/dayClip6--00017.jpg;stop;764;334;776;352;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;17;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;17
dayTraining/dayClip6--00017.jpg;stopLeft;542;410;554;428;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;17;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;17
dayTraining/dayClip6--00018.jpg;stop;426;322;441;344;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;18;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;18
dayTraining/dayClip6--00018.jpg;stop;762;334;774;352;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;18;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;18
dayTraining/dayClip6--00018.jpg;stopLeft;540;409;552;436;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;18;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;18
dayTraining/dayClip6--00019.jpg;stop;420;324;435;342;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;19;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;19
dayTraining/dayClip6--00019.jpg;stop;759;334;774;352;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;19;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;19
dayTraining/dayClip6--00019.jpg;stopLeft;534;412;546;430;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;19;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;19
dayTraining/dayClip6--00020.jpg;stop;417;323;429;341;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;20;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;20
dayTraining/dayClip6--00020.jpg;stopLeft;530;414;545;432;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;20;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;20
dayTraining/dayClip6--00021.jpg;stop;410;323;425;345;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;21;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;21
dayTraining/dayClip6--00021.jpg;stop;756;336;768;354;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;21;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;21
dayTraining/dayClip6--00021.jpg;stopLeft;526;416;541;434;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;21;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;21
dayTraining/dayClip6--00022.jpg;stop;404;325;419;343;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;22;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;22
dayTraining/dayClip6--00022.jpg;stop;755;338;767;356;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;22;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;22
dayTraining/dayClip6--00022.jpg;stopLeft;522;418;537;436;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;22;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;22
dayTraining/dayClip6--00023.jpg;stop;400;324;412;342;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;23;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;23
dayTraining/dayClip6--00024.jpg;stop;394;322;409;340;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;24;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;24
dayTraining/dayClip6--00024.jpg;stopLeft;512;416;530;434;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;24;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;24
dayTraining/dayClip6--00025.jpg;stop;390;318;402;336;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;25;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;25
dayTraining/dayClip6--00025.jpg;stop;750;332;762;350;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;25;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;25
dayTraining/dayClip6--00025.jpg;stopLeft;508;414;526;432;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;25;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;25
dayTraining/dayClip6--00026.jpg;stop;382;316;400;334;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;26;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;26
dayTraining/dayClip6--00026.jpg;stop;746;326;764;362;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;26;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;26
dayTraining/dayClip6--00026.jpg;stopLeft;506;412;518;430;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;26;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;26
dayTraining/dayClip6--00027.jpg;stop;376;313;394;335;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;27;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;27
dayTraining/dayClip6--00027.jpg;stop;745;330;760;348;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;27;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;27
dayTraining/dayClip6--00028.jpg;stop;372;310;390;328;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;28;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;28
dayTraining/dayClip6--00028.jpg;stopLeft;498;408;510;426;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;28;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;28
dayTraining/dayClip6--00029.jpg;stop;368;306;383;328;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;29;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;29
dayTraining/dayClip6--00030.jpg;stop;364;304;376;322;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;30;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;30
dayTraining/dayClip6--00030.jpg;stop;740;322;755;340;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;30;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;30
dayTraining/dayClip6--00030.jpg;stopLeft;488;403;506;430;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;30;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;30
dayTraining/dayClip6--00031.jpg;stop;357;302;369;320;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;31;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;31
dayTraining/dayClip6--00031.jpg;stopLeft;486;404;498;422;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;31;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;31
dayTraining/dayClip6--00032.jpg;stop;351;300;363;318;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;32;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;32
dayTraining/dayClip6--00032.jpg;stop;735;318;750;336;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;32;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;32
dayTraining/dayClip6--00032.jpg;stopLeft;480;401;492;428;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;32;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;32
dayTraining/dayClip6--00033.jpg;stop;342;292;360;328;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;33;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;33
dayTraining/dayClip6--00034.jpg;stop;336;293;354;320;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;34;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;34
dayTraining/dayClip6--00034.jpg;stop;732;312;744;330;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;34;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;34
dayTraining/dayClip6--00034.jpg;stopLeft;470;397;485;424;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;34;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;34
dayTraining/dayClip6--00035.jpg;stop;331;296;346;314;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;35;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;35
dayTraining/dayClip6--00035.jpg;stopLeft;466;402;478;420;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;35;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;35
dayTraining/dayClip6--00036.jpg;stop;324;293;342;320;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;36;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;36
dayTraining/dayClip6--00036.jpg;stop;728;312;740;334;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;36;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;36
dayTraining/dayClip6--00036.jpg;stop;837;366;852;384;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;36;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;36
dayTraining/dayClip6--00036.jpg;stopLeft;460;399;478;426;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;36;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;36
dayTraining/dayClip6--00037.jpg;stop;318;297;336;324;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;37;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;37
dayTraining/dayClip6--00037.jpg;stop;726;316;738;334;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;37;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;37
dayTraining/dayClip6--00037.jpg;stop;837;370;849;388;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;37;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;37
dayTraining/dayClip6--00037.jpg;stopLeft;456;406;474;424;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;37;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;37
dayTraining/dayClip6--00038.jpg;stop;312;299;330;326;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;38;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;38
dayTraining/dayClip6--00038.jpg;stop;723;317;738;339;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;38;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;38
dayTraining/dayClip6--00038.jpg;stopLeft;453;408;465;426;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;38;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;38
dayTraining/dayClip6--00039.jpg;stop;310;299;322;321;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;39;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;39
dayTraining/dayClip6--00039.jpg;stop;722;320;734;338;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;39;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;39
dayTraining/dayClip6--00039.jpg;stop;836;374;848;392;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;39;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;39
dayTraining/dayClip6--00039.jpg;stopLeft;449;410;464;428;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;39;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;39
dayTraining/dayClip6--00040.jpg;stop;301;297;319;319;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;40;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;40
dayTraining/dayClip6--00040.jpg;stop;720;320;735;338;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;40;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;40
dayTraining/dayClip6--00040.jpg;stopLeft;444;407;462;434;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;40;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;40
dayTraining/dayClip6--00041.jpg;stop;296;296;311;314;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;41;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;41
dayTraining/dayClip6--00041.jpg;stop;720;316;732;334;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;41;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;41
dayTraining/dayClip6--00041.jpg;stop;834;370;846;392;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;41;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;41
dayTraining/dayClip6--00041.jpg;stopLeft;438;408;456;426;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;41;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;41
dayTraining/dayClip6--00042.jpg;stop;286;290;310;317;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;42;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;42
dayTraining/dayClip6--00042.jpg;stop;716;314;731;332;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;42;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;42
dayTraining/dayClip6--00042.jpg;stop;832;369;844;387;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;42;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;42
dayTraining/dayClip6--00042.jpg;stopLeft;434;406;452;424;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;42;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;42
dayTraining/dayClip6--00043.jpg;stop;284;290;302;308;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;43;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;43
dayTraining/dayClip6--00043.jpg;stop;716;312;728;330;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;43;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;43
dayTraining/dayClip6--00043.jpg;stop;832;368;844;386;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;43;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;43
dayTraining/dayClip6--00044.jpg;stop;278;286;296;313;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;44;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;44
dayTraining/dayClip6--00044.jpg;stop;714;312;726;330;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;44;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;44
dayTraining/dayClip6--00045.jpg;stop;272;288;290;306;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;45;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;45
dayTraining/dayClip6--00045.jpg;stop;712;312;724;330;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;45;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;45
dayTraining/dayClip6--00045.jpg;stop;830;368;842;390;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;45;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;45
dayTraining/dayClip6--00045.jpg;stopLeft;422;403;437;430;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;45;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;45
dayTraining/dayClip6--00046.jpg;stop;268;285;283;312;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;46;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;46
dayTraining/dayClip6--00046.jpg;stop;710;314;725;332;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;46;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;46
dayTraining/dayClip6--00046.jpg;stop;828;372;840;390;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;46;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;46
dayTraining/dayClip6--00046.jpg;stopLeft;418;405;430;427;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;46;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;46
dayTraining/dayClip6--00047.jpg;stop;262;285;280;312;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;47;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;47
dayTraining/dayClip6--00047.jpg;stop;710;316;722;334;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;47;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;47
dayTraining/dayClip6--00047.jpg;stop;826;365;844;410;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;47;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;47
dayTraining/dayClip6--00047.jpg;stopLeft;411;405;432;427;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;47;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;47
dayTraining/dayClip6--00048.jpg;stop;256;283;274;310;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;48;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;48
dayTraining/dayClip6--00048.jpg;stop;708;314;720;336;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;48;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;48
dayTraining/dayClip6--00048.jpg;stop;827;374;839;392;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;48;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;48
dayTraining/dayClip6--00048.jpg;stopLeft;407;405;428;432;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;48;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;48
dayTraining/dayClip6--00049.jpg;stop;250;281;268;308;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;49;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;49
