Filename;Annotation tag;Upper left corner X;Upper left corner Y;Lower right corner X;Lower right corner Y;Origin file;Origin frame number;Origin track;Origin track frame number
dayTraining/dayClip6--00006.jpg;stopLeft;586;414;592;418;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;6;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;6
dayTraining/dayClip6--00007.jpg;stop;484;334;488;338;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;7;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;7
dayTraining/dayClip6--00007.jpg;stop;786;342;790;346;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;7;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;7
dayTraining/dayClip6--00007.jpg;stopLeft;583;411;586;414;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;7;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;7
dayTraining/dayClip6--00008.jpg;stop;480;334;484;340;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;8;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;8
dayTraining/dayClip6--00008.jpg;stop;786;342;790;346;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;8;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;8
dayTraining/dayClip6--00008.jpg;stopLeft;582;414;586;418;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;8;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;8
dayTraining/dayClip6--00009.jpg;stop;476;334;480;338;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;9;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;9
dayTraining/dayClip6--00009.jpg;stop;784;342;788;346;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;9;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;9
dayTraining/dayClip6--00009.jpg;stopLeft;578;414;582;418;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;9;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;9
dayTraining/dayClip6--00010.jpg;stop;472;333;476;338;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;10;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;10
dayTraining/dayClip6--00010.jpg;stop;782;341;786;344;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;10;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;10
dayTraining/dayClip6--00010.jpg;stopLeft;574;414;578;418;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;10;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;10
dayTraining/dayClip6--00011.jpg;stop;468;332;472;336;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;11;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;11
dayTraining/dayClip6--00011.jpg;stop;781;340;784;344;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;11;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;11
dayTraining/dayClip6--00011.jpg;stopLeft;572;413;576;416;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;11;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;11
dayTraining/dayClip6--00012.jpg;stop;462;330;466;334;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;12;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;12
dayTraining/dayClip6--00012.jpg;stop;778;335;784;342;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;12;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;12
dayTraining/dayClip6--00012.jpg;stopLeft;568;412;572;416;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;12;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;12
dayTraining/dayClip6--00013.jpg;stop;458;326;462;330;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;13;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;13
dayTraining/dayClip6--00013.jpg;stop;778;334;782;338;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;13;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;13
dayTraining/dayClip6--00013.jpg;stopLeft;564;408;568;412;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;13;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;13
dayTraining/dayClip6--00014.jpg;stop;452;325;456;330;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;14;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;14
dayTraining/dayClip6--00014.jpg;stop;774;334;778;338;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;14;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;14
dayTraining/dayClip6--00014.jpg;stopLeft;560;408;564;413;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;14;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;14
dayTraining/dayClip6--00015.jpg;stop;447;324;450;328;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;15;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;15
dayTraining/dayClip6--00015.jpg;stop;772;333;776;336;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;15;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;15
dayTraining/dayClip6--00015.jpg;stopLeft;555;408;558;412;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;15;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;15
dayTraining/dayClip6--00016.jpg;stop;440;324;446;330;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;16;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;16
dayTraining/dayClip6--00016.jpg;stop;770;334;774;338;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;16;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;16
dayTraining/dayClip6--00016.jpg;stopLeft;551;412;556;416;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;16;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;16
dayTraining/dayClip6--00017.jpg;stop;436;326;440;330;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;17;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;17
dayTraining/dayClip6--00017.jpg;stop;768;336;772;340;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;17;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;17
dayTraining/dayClip6--00017.jpg;stopLeft;546;412;550;416;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;17;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;17
dayTraining/dayClip6--00018.jpg;stop;431;325;436;330;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;18;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;18
dayTraining/dayClip6--00018.jpg;stop;766;336;770;340;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;18;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;18
dayTraining/dayClip6--00018.jpg;stopLeft;544;412;548;418;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;18;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;18
dayTraining/dayClip6--00019.jpg;stop;425;326;430;330;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;19;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;19
dayTraining/dayClip6--00019.jpg;stop;764;336;769;340;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;19;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;19
dayTraining/dayClip6--00019.jpg;stopLeft;538;414;542;418;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;19;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;19
dayTraining/dayClip6--00020.jpg;stop;421;325;425;329;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;20;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;20
dayTraining/dayClip6--00020.jpg;stop;763;337;767;340;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;20;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;20
dayTraining/dayClip6--00020.jpg;stopLeft;535;416;540;420;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;20;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;20
dayTraining/dayClip6--00021.jpg;stop;415;326;420;331;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;21;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;21
dayTraining/dayClip6--00021.jpg;stop;760;338;764;342;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;21;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;21
dayTraining/dayClip6--00021.jpg;stopLeft;531;418;536;422;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;21;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;21
dayTraining/dayClip6--00022.jpg;stop;409;327;414;331;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;22;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;22
dayTraining/dayClip6--00022.jpg;stop;759;340;763;344;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;22;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;22
dayTraining/dayClip6--00022.jpg;stopLeft;527;420;532;424;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;22;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;22
dayTraining/dayClip6--00023.jpg;stop;404;326;408;330;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;23;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;23
dayTraining/dayClip6--00023.jpg;stop;757;339;761;342;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;23;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;23
dayTraining/dayClip6--00023.jpg;stopLeft;521;419;525;422;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;23;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;23
dayTraining/dayClip6--00024.jpg;stop;399;324;404;328;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;24;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;24
dayTraining/dayClip6--00024.jpg;stop;756;337;760;340;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;24;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;24
dayTraining/dayClip6--00024.jpg;stopLeft;518;418;524;422;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;24;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;24
dayTraining/dayClip6--00025.jpg;stop;394;320;398;324;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;25;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;25
dayTraining/dayClip6--00025.jpg;stop;754;334;758;338;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;25;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;25
dayTraining/dayClip6--00025.jpg;stopLeft;514;416;520;420;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;25;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;25
dayTraining/dayClip6--00026.jpg;stop;388;318;394;322;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;26;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;26
dayTraining/dayClip6--00026.jpg;stop;752;330;758;338;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;26;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;26
dayTraining/dayClip6--00026.jpg;stopLeft;510;414;514;418;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;26;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;26
dayTraining/dayClip6--00027.jpg;stop;382;316;388;321;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;27;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;27
dayTraining/dayClip6--00027.jpg;stop;750;332;755;336;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;27;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;27
dayTraining/dayClip6--00027.jpg;stopLeft;508;413;512;416;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;27;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;27
dayTraining/dayClip6--00028.jpg;stop;378;312;384;316;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;28;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;28
dayTraining/dayClip6--00028.jpg;stop;749;328;752;332;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;28;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;28
dayTraining/dayClip6--00028.jpg;stopLeft;502;410;506;414;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;28;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;28
dayTraining/dayClip6--00029.jpg;stop;373;309;378;314;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;29;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;29
dayTraining/dayClip6--00029.jpg;stop;748;327;752;330;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;29;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;29
dayTraining/dayClip6--00029.jpg;stopLeft;499;409;504;412;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;29;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;29
dayTraining/dayClip6--00030.jpg;stop;368;306;372;310;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;30;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;30
dayTraining/dayClip6--00030.jpg;stop;745;324;750;328;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;30;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;30
dayTraining/dayClip6--00030.jpg;stopLeft;494;406;500;412;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;30;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;30
dayTraining/dayClip6--00031.jpg;stop;361;304;365;308;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;31;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;31
dayTraining/dayClip6--00031.jpg;stop;743;322;746;326;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;31;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;31
dayTraining/dayClip6--00031.jpg;stopLeft;490;406;494;410;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;31;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;31
dayTraining/dayClip6--00032.jpg;stop;355;302;359;306;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;32;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;32
dayTraining/dayClip6--00032.jpg;stop;740;320;745;324;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;32;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;32
dayTraining/dayClip6--00032.jpg;stopLeft;484;404;488;410;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;32;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;32
dayTraining/dayClip6--00033.jpg;stop;348;296;354;304;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;33;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;33
dayTraining/dayClip6--00033.jpg;stop;738;317;742;320;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;33;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;33
dayTraining/dayClip6--00033.jpg;stopLeft;479;402;482;406;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;33;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;33
dayTraining/dayClip6--00034.jpg;stop;342;296;348;302;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;34;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;34
dayTraining/dayClip6--00034.jpg;stop;736;314;740;318;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;34;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;34
dayTraining/dayClip6--00034.jpg;stopLeft;475;400;480;406;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;34;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;34
dayTraining/dayClip6--00035.jpg;stop;336;298;341;302;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;35;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;35
dayTraining/dayClip6--00035.jpg;stop;734;315;738;318;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;35;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;35
dayTraining/dayClip6--00035.jpg;stopLeft;470;404;474;408;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;35;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;35
dayTraining/dayClip6--00036.jpg;stop;330;296;336;302;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;36;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;36
dayTraining/dayClip6--00036.jpg;stop;732;315;736;320;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;36;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;36
dayTraining/dayClip6--00036.jpg;stop;842;368;847;372;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;36;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;36
dayTraining/dayClip6--00036.jpg;stopLeft;466;402;472;408;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;36;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;36
dayTraining/dayClip6--00037.jpg;stop;324;300;330;306;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;37;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;37
dayTraining/dayClip6--00037.jpg;stop;730;318;734;322;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;37;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;37
dayTraining/dayClip6--00037.jpg;stop;841;372;845;376;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;37;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;37
dayTraining/dayClip6--00037.jpg;stopLeft;462;408;468;412;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;37;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;37
dayTraining/dayClip6--00038.jpg;stop;318;302;324;308;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;38;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;38
dayTraining/dayClip6--00038.jpg;stop;728;320;733;325;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;38;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;38
dayTraining/dayClip6--00038.jpg;stop;840;375;844;378;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;38;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;38
dayTraining/dayClip6--00038.jpg;stopLeft;457;410;461;414;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;38;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;38
dayTraining/dayClip6--00039.jpg;stop;314;302;318;307;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;39;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;39
dayTraining/dayClip6--00039.jpg;stop;726;322;730;326;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;39;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;39
dayTraining/dayClip6--00039.jpg;stop;840;376;844;380;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;39;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;39
dayTraining/dayClip6--00039.jpg;stopLeft;454;412;459;416;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;39;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;39
dayTraining/dayClip6--00040.jpg;stop;307;300;313;305;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;40;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;40
dayTraining/dayClip6--00040.jpg;stop;725;322;730;326;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;40;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;40
dayTraining/dayClip6--00040.jpg;stop;838;377;842;380;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;40;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;40
dayTraining/dayClip6--00040.jpg;stopLeft;450;410;456;416;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;40;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;40
dayTraining/dayClip6--00041.jpg;stop;301;298;306;302;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;41;dayTraining/dayClip6/dayClip6Shutter0.000200-Gain-0.mp4;41
